transaction_id;product_id;customer_id;transaction_date;online_order;order_status;brand;product_line;product_class;product_size;list_price in $;standard_cost in $;product_first_sold_date
6655;52;1776;2017/01/05;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
7560;44;1482;2017/01/05;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2011/05/09
7575;40;1863;2017/01/05;TRUE;Approved;Trek Bicycles;Road;Medium;Large;1894,19;598,76;2003/07/21
7710;1;3181;2017/01/05;TRUE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;2006/05/22
7783;19;3430;2017/01/05;FALSE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;2016/02/04
8109;8;2388;2017/01/05;TRUE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2011/04/16
8578;38;909;2017/01/05;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2004/09/28
9011;86;1533;2017/01/05;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;1998/12/16
9013;44;3169;2017/01/05;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2001/11/25
9785;72;1;2017/01/05;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;360,4;270,3;2003/09/09
11082;4;1452;2017/01/05;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2005/08/09
11260;60;1889;2017/01/05;TRUE;Approved;Giant Bicycles;Standard;High;Small;1977,36;1759,85;2011/08/24
11268;68;2759;2017/01/05;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2006/05/22
11271;17;1119;2017/01/05;N\A;Cancelled;Solex;Standard;High;Medium;1024,66;614,8;2013/03/12
12143;13;2052;2017/01/05;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2003/08/05
12528;8;1143;2017/01/05;FALSE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2004/08/17
13264;95;2353;2017/01/05;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2002/10/10
13363;13;395;2017/01/05;FALSE;Approved;Solex;Standard;Medium;Medium;1577,53;826,51;2011/03/16
13756;67;607;2017/01/05;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;544,05;376,84;2005/10/22
14214;8;203;2017/01/05;TRUE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2003/08/05
14327;79;341;2017/01/05;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
14455;15;3213;2017/01/05;TRUE;Approved;Norco Bicycles;Standard;Low;Medium;958,74;748,9;2005/12/07
15044;18;2912;2017/01/05;FALSE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2015/08/10
15046;0;1151;2017/01/05;FALSE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;2015/08/02
15517;6;1539;2017/01/05;FALSE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/08/05
16135;87;2033;2017/01/05;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1636,9;44,71;2010/08/20
16215;62;2869;2017/01/05;TRUE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1993/06/23
16432;12;2647;2017/01/05;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2004/07/25
16808;42;606;2017/01/05;TRUE;Approved;OHM Cycles;Road;Medium;Small;1810;1610,9;2014/07/28
16912;16;3060;2017/01/05;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;2013/03/12
16957;34;2836;2017/01/05;TRUE;Approved;Norco Bicycles;Road;High;Large;774,53;464,72;2003/03/18
17427;0;966;2017/01/05;FALSE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;2012/05/18
17557;79;2879;2017/01/05;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2004/08/07
18021;41;1424;2017/01/05;TRUE;Approved;Norco Bicycles;Standard;Low;Medium;958,74;748,9;1994/09/09
18170;62;2386;2017/01/05;TRUE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1993/06/23
18562;98;1566;2017/01/05;TRUE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
18782;50;1537;2017/01/05;FALSE;Approved;WeareA2B;Standard;Medium;Small;175,89;131,92;2003/02/16
19528;32;3004;2017/01/05;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;1995/12/19
19828;62;1293;2017/01/05;TRUE;Approved;Solex;Standard;Medium;Medium;478,16;298,72;1993/06/23
1897;95;1845;2017/01/06;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2006/11/10
1899;4;275;2017/01/06;TRUE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;1998/12/17
2236;80;2266;2017/01/06;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;2012/05/18
2293;22;159;2017/01/06;FALSE;Approved;WeareA2B;Standard;Medium;Medium;60,34;45,26;1993/07/15
2471;29;2786;2017/01/06;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;1999/07/20
2497;83;2883;2017/01/06;TRUE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;1999/07/26
2943;0;820;2017/01/06;FALSE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;2015/06/17
3463;86;629;2017/01/06;FALSE;Approved;Norco Bicycles;Road;High;Large;774,53;464,72;2003/03/18
3528;21;3097;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;2011/05/07
3699;73;2169;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2002/08/31
4235;32;2593;2017/01/06;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;642,7;211,37;2002/03/22
4243;69;3002;2017/01/06;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;2011/01/10
5036;69;3242;2017/01/06;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1994/07/12
5183;84;847;2017/01/06;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1992/10/02
5451;10;3158;2017/01/06;TRUE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2004/08/17
5683;66;538;2017/01/06;TRUE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2015/04/11
5838;4;3072;2017/01/06;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2011/08/29
6464;0;413;2017/01/06;FALSE;Approved;WeareA2B;Standard;Medium;Small;175,89;131,92;2015/10/18
6839;10;1376;2017/01/06;FALSE;Approved;WeareA2B;Touring;Medium;Medium;1466,68;363,25;2003/08/05
6991;100;2155;2017/01/06;TRUE;Approved;Norco Bicycles;Road;Medium;Medium;1036,59;206,35;1991/05/06
7118;23;2465;2017/01/06;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;2011/05/07
7208;95;1275;2017/01/06;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;569,56;528,43;2002/03/22
7295;45;2585;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
7380;76;2179;2017/01/06;TRUE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;2014/10/10
8184;87;3098;2017/01/06;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1997/08/25
8716;30;324;2017/01/06;TRUE;Approved;Solex;Standard;High;Medium;748,17;448,9;1992/10/11
9324;94;1131;2017/01/06;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1635,3;993,66;2013/06/09
9721;27;1472;2017/01/06;FALSE;Approved;Trek Bicycles;Standard;Medium;Medium;499,53;388,72;1999/06/23
9729;65;3155;2017/01/06;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;1992/10/02
9810;0;345;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2011/04/16
9911;9;1303;2017/01/06;TRUE;Approved;OHM Cycles;Road;Medium;Medium;742,54;667,4;1991/11/07
10056;84;478;2017/01/06;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;2015/08/02
10888;38;1572;2017/01/06;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2011/01/10
10972;63;2727;2017/01/06;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1993/05/26
11185;4;658;2017/01/06;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;1991/11/07
11349;29;246;2017/01/06;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1065,03;230,09;2000/11/03
11506;90;3219;2017/01/06;FALSE;Approved;Norco Bicycles;Standard;Low;Medium;363,01;290,41;2005/05/10
12383;57;1475;2017/01/06;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1993/10/02
12721;66;1427;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
12749;18;2597;2017/01/06;FALSE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;2004/12/18
12770;0;3107;2017/01/06;N\A;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
13329;74;655;2017/01/06;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1228,07;400,91;1995/12/19
13338;66;938;2017/01/06;FALSE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2010/11/05
13863;84;3232;2017/01/06;FALSE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;1997/08/25
14178;5;2216;2017/01/06;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2004/09/28
14751;10;2325;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Medium;1945,43;333,18;2003/09/09
15513;25;925;2017/01/06;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;2016/02/04
16519;66;2359;2017/01/06;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2013/03/12
16717;29;499;2017/01/06;TRUE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;2016/11/22
16996;98;2313;2017/01/06;TRUE;Approved;Trek Bicycles;Standard;High;Medium;358,39;215,03;2004/01/16
17002;64;22;2017/01/06;TRUE;Cancelled;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;2012/05/18
17398;79;121;2017/01/06;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1555,58;818,01;2003/09/09
17763;92;13;2017/01/06;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1998/12/17
18446;23;2761;2017/01/06;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1993/04/12
18743;59;2085;2017/01/06;FALSE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
19005;6;1190;2017/01/06;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2007/08/04
19922;0;1869;2017/01/06;TRUE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;2003/03/18
19925;56;1563;2017/01/06;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
183;46;2656;2017/01/07;FALSE;Approved;Solex;Standard;Low;Medium;1289,85;74,51;2012/06/04
523;84;2234;2017/01/07;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;2004/12/18
1035;0;667;2017/01/07;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/09/15
1050;6;140;2017/01/07;FALSE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
1613;58;3461;2017/01/07;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;2015/06/17
1978;5;1766;2017/01/07;FALSE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
2358;22;2029;2017/01/07;FALSE;Approved;WeareA2B;Standard;Medium;Medium;60,34;45,26;1993/07/15
2382;49;1562;2017/01/07;TRUE;Approved;Trek Bicycles;Road;Medium;Medium;533,51;400,13;2001/11/25
2920;34;2179;2017/01/07;FALSE;Approved;Norco Bicycles;Road;High;Large;774,53;464,72;2003/03/18
3072;56;1207;2017/01/07;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
3357;57;2648;2017/01/07;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
3452;41;2110;2017/01/07;TRUE;Approved;Norco Bicycles;Standard;Low;Medium;958,74;748,9;2005/12/07
4002;5;3224;2017/01/07;FALSE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
4677;75;2026;2017/01/07;FALSE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;2011/01/10
4724;28;2325;2017/01/07;FALSE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2004/08/17
5361;45;3205;2017/01/07;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
5585;8;941;2017/01/07;TRUE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2005/05/10
6167;14;1407;2017/01/07;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2009/03/08
6175;76;3363;2017/01/07;TRUE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;1991/05/06
6782;69;1726;2017/01/07;TRUE;Cancelled;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2011/01/10
7242;51;607;2017/01/07;TRUE;Approved;OHM Cycles;Standard;High;Medium;2005,66;1203,4;2012/04/10
7745;80;860;2017/01/07;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;1992/10/02
8033;29;2815;2017/01/07;FALSE;Approved;Norco Bicycles;Road;Medium;Medium;543,39;407,54;2016/11/22
8175;23;1033;2017/01/07;TRUE;Approved;Norco Bicycles;Mountain;Low;Small;688,63;612,88;1991/08/05
8283;93;53;2017/01/07;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1065,03;230,09;2000/11/03
8628;99;956;2017/01/07;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;1227,34;770,89;1994/08/10
8907;100;1343;2017/01/07;TRUE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
8927;78;1400;2017/01/07;TRUE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;1997/01/25
11248;78;2664;2017/01/07;FALSE;Approved;Giant Bicycles;Standard;Medium;Large;1765,3;709,48;2004/07/25
12793;64;516;2017/01/07;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;2012/05/18
13250;0;1034;2017/01/07;TRUE;Approved;OHM Cycles;Road;High;Large;12,01;7,21;1993/07/15
13879;85;731;2017/01/07;FALSE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2015/08/02
14703;65;235;2017/01/07;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;2015/05/21
14713;88;3170;2017/01/07;FALSE;Approved;Norco Bicycles;Standard;Medium;Medium;1198,46;381,1;1998/12/16
14742;22;589;2017/01/07;FALSE;Approved;WeareA2B;Standard;Medium;Medium;60,34;45,26;1991/08/05
15252;15;1102;2017/01/07;FALSE;Approved;Norco Bicycles;Standard;Low;Medium;958,74;748,9;2013/03/12
15405;32;2687;2017/01/07;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;2003/09/10
15593;92;1574;2017/01/07;FALSE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2000/11/03
15642;57;1583;2017/01/07;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1998/12/17
15692;59;3239;2017/01/07;TRUE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2003/01/05
16633;26;1791;2017/01/07;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1999/06/23
16709;36;2963;2017/01/07;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1997/05/10
16877;57;2717;2017/01/07;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1991/01/21
16971;1;1607;2017/01/07;FALSE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2016/11/14
17373;45;2966;2017/01/07;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;2006/10/01
18095;88;2361;2017/01/07;FALSE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;2010/05/05
18406;70;3360;2017/01/07;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
18595;46;2266;2017/01/07;FALSE;Approved;OHM Cycles;Standard;Low;Medium;1793,43;248,82;1999/07/20
18643;6;1090;2017/01/07;TRUE;Approved;OHM Cycles;Standard;High;Medium;227,88;136,73;2003/02/07
19638;0;2718;2017/01/07;FALSE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/12/02
19856;9;1468;2017/01/07;FALSE;Approved;OHM Cycles;Road;Medium;Medium;742,54;667,4;1991/11/07
19880;92;296;2017/01/07;FALSE;Approved;WeareA2B;Touring;Medium;Large;1890,39;260,14;1998/12/17
989;64;499;2017/01/08;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;1469,44;596,55;2012/05/18
1084;96;2815;2017/01/08;FALSE;Approved;WeareA2B;Road;Low;Small;1172,78;1043,77;2002/10/10
1702;63;1074;2017/01/08;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1992/10/11
1744;91;2616;2017/01/08;FALSE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;1997/01/25
2360;63;1966;2017/01/08;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1993/05/26
2554;70;1946;2017/01/08;TRUE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2015/04/11
3013;82;192;2017/01/08;FALSE;Approved;Norco Bicycles;Standard;High;Medium;1148,64;689,18;1997/08/25
3894;45;1366;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;1993/04/12
4414;84;2214;2017/01/08;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;2006/05/22
4445;13;51;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
4646;4;460;2017/01/08;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2004/09/28
4968;3;2992;2017/01/08;FALSE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;2003/02/07
5067;13;153;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Medium;1163,89;589,27;2016/07/09
5439;83;171;2017/01/08;TRUE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2010/05/05
5733;52;96;2017/01/08;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
7378;97;1997;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Large;202,62;151,96;2016/03/29
7647;24;2934;2017/01/08;TRUE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2005/10/22
8258;70;2733;2017/01/08;TRUE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;1994/08/10
9007;83;1929;2017/01/08;FALSE;Approved;Solex;Touring;Medium;Large;2083,94;675,03;2013/09/16
9014;53;853;2017/01/08;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;795,34;101,58;2000/05/22
9040;65;2860;2017/01/08;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;2015/05/21
9978;92;318;2017/01/08;FALSE;Approved;WeareA2B;Standard;Medium;Small;1415,01;1259,36;2002/10/10
10253;36;441;2017/01/08;FALSE;Approved;Solex;Standard;Low;Medium;945,04;507,58;1995/12/19
10918;66;932;2017/01/08;FALSE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2010/11/05
11264;76;2755;2017/01/08;TRUE;Approved;WeareA2B;Standard;Low;Medium;642,31;513,85;2004/07/25
11515;58;3372;2017/01/08;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
11757;53;2909;2017/01/08;FALSE;Approved;Giant Bicycles;Standard;High;Medium;1274,93;764,96;2007/08/04
12005;90;1993;2017/01/08;TRUE;Approved;Solex;Standard;Low;Medium;945,04;507,58;2008/03/19
12538;14;3224;2017/01/08;FALSE;Approved;Trek Bicycles;Standard;Medium;Small;1386,84;1234,29;2003/08/05
12853;60;3187;2017/01/08;FALSE;Approved;Giant Bicycles;Standard;High;Small;1977,36;1759,85;2011/08/24
13370;63;1330;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Medium;1483,2;99,59;1998/12/17
13400;54;2770;2017/01/08;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1807,45;778,69;1992/10/02
13557;26;1411;2017/01/08;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1992,93;762,63;1991/08/05
13613;59;1771;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;1993/07/20
13929;24;510;2017/01/08;FALSE;Approved;Solex;Road;Medium;Large;1777,8;820,78;2011/05/07
14146;39;1887;2017/01/08;FALSE;Cancelled;Giant Bicycles;Standard;Medium;Large;1812,75;582,48;1993/04/12
15265;90;3263;2017/01/08;TRUE;Approved;Norco Bicycles;Standard;Low;Medium;363,01;290,41;2005/05/10
15586;14;448;2017/01/08;TRUE;Approved;Solex;Standard;High;Large;1842,92;1105,75;1995/10/24
16263;58;1483;2017/01/08;TRUE;Approved;OHM Cycles;Standard;Medium;Medium;912,52;141,4;1993/06/23
16506;22;1632;2017/01/08;N\A;Approved;Solex;Standard;Medium;Medium;575,27;431,45;1996/04/05
16659;45;55;2017/01/08;TRUE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;2007/12/11
16948;87;1902;2017/01/08;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1179;707,4;1998/12/16
17149;59;1971;2017/01/08;FALSE;Approved;Solex;Standard;Medium;Large;1061,56;733,58;2010/11/05
17275;84;998;2017/01/08;FALSE;Approved;Trek Bicycles;Road;Medium;Medium;290,62;215,14;2015/08/02
17313;25;2272;2017/01/08;FALSE;Approved;Giant Bicycles;Road;Medium;Medium;1538,99;829,65;2016/02/04
17934;56;142;2017/01/08;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;183,86;137,9;1997/10/04
17998;0;2039;2017/01/08;FALSE;Approved;Trek Bicycles;Standard;High;Medium;495,72;297,43;2016/12/06
18029;45;292;2017/01/08;FALSE;Approved;Solex;Standard;Medium;Medium;441,49;84,99;2003/02/16
18880;3;569;2017/01/08;TRUE;Approved;Trek Bicycles;Standard;Medium;Large;2091,47;388,92;1995/10/24
19459;58;847;2017/01/08;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
37;14;1040;2017/01/09;FALSE;Approved;Solex;Standard;High;Large;1842,92;1105,75;1995/10/24
769;69;285;2017/01/09;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1992/10/02
1029;17;135;2017/01/09;FALSE;Approved;Solex;Standard;High;Medium;1024,66;614,8;1996/11/09
1317;16;2142;2017/01/09;TRUE;Approved;Norco Bicycles;Standard;High;Small;1661,92;1479,11;1994/09/09
1843;85;892;2017/01/09;TRUE;Approved;WeareA2B;Standard;Medium;Medium;752,64;205,36;2004/08/07
2088;2;2121;2017/01/09;TRUE;Approved;Solex;Standard;Medium;Medium;71,49;53,62;2012/09/15
2316;1;73;2017/01/09;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;1991/11/07
2720;9;1669;2017/01/09;FALSE;Approved;Norco Bicycles;Standard;Medium;Small;1216,14;1082,36;2016/11/22
2922;67;414;2017/01/09;FALSE;Approved;Solex;Standard;Medium;Large;1071,23;380,74;1996/04/05
3407;5;1103;2017/01/09;TRUE;Approved;Giant Bicycles;Standard;High;Medium;1129,13;677,48;2014/03/03
4217;1;424;2017/01/09;FALSE;Approved;Giant Bicycles;Touring;Medium;Large;1873,97;863,95;2006/05/22
5727;77;3183;2017/01/09;TRUE;Approved;Norco Bicycles;Road;Medium;Large;1240,31;795,1;2011/01/10
5728;47;3244;2017/01/09;TRUE;Approved;Trek Bicycles;Road;Low;Small;1720,7;1531,42;2006/10/01
5869;66;238;2017/01/09;TRUE;Approved;Giant Bicycles;Road;Low;Small;590,26;525,33;2010/08/20
5882;44;322;2017/01/09;FALSE;Approved;WeareA2B;Standard;Medium;Medium;1769,64;108,76;2012/06/04
6003;9;3026;2017/01/09;TRUE;Approved;OHM Cycles;Road;Medium;Medium;742,54;667,4;1994/09/09
6246;1;3142;2017/01/09;TRUE;Approved;Giant Bicycles;Standard;Medium;Medium;1403,5;954,82;2016/11/14
6309;69;3500;2017/01/09;TRUE;Approved;Giant Bicycles;Road;Medium;Medium;792,9;594,68;1992/10/02
6450;54;153;2017/01/09;TRUE;Approved;WeareA2B;Standard;Medium;Medium;1292,84;13,44;2009/04/12
6532;0;3037;2017/01/09;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;235,63;125,07;2013/06/09
6633;61;62;2017/01/09;TRUE;Approved;OHM Cycles;Standard;Low;Medium;71,16;56,93;1992/10/02
6950;28;2852;2017/01/09;TRUE;Approved;Solex;Road;Medium;Small;1703,52;1516,13;2005/12/07
7987;52;2119;2017/01/09;FALSE;Approved;OHM Cycles;Road;Medium;Medium;1280,28;829,51;2001/11/25
8061;99;2456;2017/01/09;FALSE;Approved;OHM Cycles;Standard;Medium;Medium;1227,34;770,89;1994/08/10
8273;5;3047;2017/01/09;TRUE;Approved;Trek Bicycles;Mountain;Low;Medium;574,64;459,71;2011/08/29
